mileage,engine_power,registration_date,fuel,paint_color,car_type,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,price,sold_at
176718,135,2014-12-01,diesel,black,estate,True,True,False,False,True,True,True,True,13400,2018-07-01
186382,120,2012-12-01,diesel,silver,estate,True,True,False,False,False,False,True,False,13000,2018-05-01
123471,105,2014-05-01,diesel,black,hatchback,False,True,False,False,False,False,True,True,17000,2018-08-01
125974,105,2015-01-01,diesel,grey,estate,False,True,False,False,False,False,True,False,13800,2018-01-01
135948,105,2013-02-01,diesel,black,estate,True,True,True,False,True,True,True,False,15100,2018-07-01
107880,85,2013-06-01,diesel,white,hatchback,False,False,False,False,True,True,True,False,12900,2018-08-01
115171,105,2015-05-01,diesel,white,estate,False,False,False,False,False,False,False,False,800,2018-03-01
166168,230,2013-10-01,diesel,brown,hatchback,True,True,False,False,True,False,True,True,32100,2018-08-01
206236,135,2014-01-01,diesel,grey,hatchback,True,True,False,True,True,True,True,True,16200,2018-05-01
150500,225,2012-01-01,diesel,black,suv,True,True,False,True,True,True,True,True,23300,2018-05-01
153001,100,2013-03-01,diesel,black,hatchback,False,True,False,False,True,True,False,False,10700,2018-08-01
155526,120,2014-08-01,diesel,grey,sedan,False,False,False,False,False,False,False,True,15100,2018-02-01
72374,85,2014-03-01,diesel,red,estate,False,False,False,False,False,False,True,False,9500,2018-04-01
212425,180,2011-12-01,diesel,white,sedan,True,True,False,False,True,False,True,True,19400,2018-02-01
162048,85,2003-06-01,diesel,black,estate,True,False,False,False,True,True,True,False,3200,2018-05-01
140814,105,2014-10-01,diesel,black,suv,False,False,False,False,False,False,False,True,15500,2018-08-01
139829,100,2013-05-01,diesel,brown,suv,True,True,False,False,False,False,True,True,17000,2018-06-01
84321,105,2014-07-01,diesel,black,estate,False,True,False,False,False,False,True,True,16100,2018-03-01
151652,120,2011-06-01,diesel,black,suv,True,True,False,True,False,False,True,True,15800,2018-05-01
122215,85,2012-08-01,diesel,black,subcompact,False,False,False,False,False,False,True,False,8600,2018-06-01
192374,135,2012-07-01,diesel,blue,suv,True,False,False,True,True,True,True,False,13800,2018-07-01
158991,135,2014-04-01,diesel,grey,suv,True,True,False,True,True,True,True,True,20300,2018-03-01
191586,120,2012-01-01,diesel,silver,suv,True,True,False,True,True,False,True,False,15900,2018-07-01
145242,120,2012-07-01,diesel,brown,suv,True,True,False,False,False,False,True,False,12100,2018-02-01
280226,110,2003-06-01,diesel,grey,estate,False,True,False,False,True,False,True,False,2500,2018-06-01
136563,105,2015-05-01,diesel,white,estate,False,True,False,False,False,False,True,True,14600,2018-09-01
135935,135,2012-11-01,diesel,red,sedan,True,True,True,True,True,False,True,True,17400,2018-02-01
18439,233,2015-12-01,petrol,black,suv,False,True,False,False,False,False,True,True,43400,2018-02-01
77546,100,2014-03-01,diesel,black,sedan,True,True,False,False,True,False,True,False,14600,2018-03-01
248176,110,2007-08-01,diesel,grey,estate,True,True,True,False,False,False,True,False,4900,2018-08-01
200663,135,2014-02-01,diesel,black,sedan,True,True,False,False,True,False,True,False,13900,2018-03-01
123940,120,2013-03-01,diesel,black,sedan,True,True,False,False,True,False,True,False,15800,2018-02-01
51376,75,2013-01-01,petrol,black,hatchback,False,False,False,False,True,True,True,False,14300,2018-08-01
43550,100,2016-02-01,diesel,white,hatchback,False,True,False,False,False,False,True,False,20100,2018-05-01
140200,120,2013-03-01,diesel,grey,sedan,True,True,False,False,False,False,True,True,16100,2018-05-01
102943,100,2013-06-01,diesel,silver,hatchback,False,False,False,False,False,True,True,False,15500,2018-08-01
159660,120,2012-03-01,diesel,black,sedan,False,True,False,False,False,False,True,False,12700,2018-07-01
191459,85,2013-09-01,diesel,black,sedan,False,True,False,False,False,False,True,False,10100,2018-08-01
153228,100,2014-07-01,diesel,grey,estate,True,True,False,False,False,False,True,False,11000,2018-05-01
180359,180,2009-07-01,diesel,grey,sedan,True,True,True,False,True,False,True,True,18200,2018-09-01
123064,85,2004-10-01,petrol,black,subcompact,False,False,False,False,False,False,True,False,2400,2018-05-01
350615,170,2001-05-01,petrol,black,suv,True,False,False,False,False,False,True,True,3500,2018-06-01
29782,105,2014-06-01,diesel,black,hatchback,False,True,False,False,False,False,False,False,16400,2018-04-01
182401,122,2013-07-01,diesel,brown,hatchback,False,True,False,False,False,False,True,True,13700,2018-02-01
114699,100,2012-07-01,diesel,black,sedan,False,True,False,False,False,True,True,False,11100,2018-06-01
130624,120,2013-07-01,diesel,blue,estate,True,True,False,False,False,False,True,True,10700,2018-07-01
210139,150,2011-06-01,diesel,grey,estate,False,True,False,False,True,False,True,True,13800,2018-06-01
256418,110,2005-03-01,diesel,grey,suv,True,True,False,True,False,False,True,False,5300,2018-05-01
67330,85,2012-09-01,diesel,blue,hatchback,False,False,False,False,True,False,True,False,10700,2018-05-01
129990,85,2013-02-01,diesel,blue,hatchback,False,False,False,False,False,False,True,False,9500,2018-08-01
27920,110,2016-04-01,diesel,brown,van,True,True,False,False,False,False,True,True,22700,2018-09-01
136286,85,2013-08-01,diesel,black,hatchback,False,False,False,False,False,False,True,False,8700,2018-06-01
145047,230,2012-08-01,diesel,blue,suv,True,True,True,True,True,True,True,True,22100,2018-05-01
76718,120,2012-06-01,diesel,grey,sedan,True,True,True,False,False,False,True,True,17300,2018-08-01
70495,85,2012-11-01,diesel,brown,estate,False,True,False,False,False,False,True,False,14200,2018-05-01
76016,85,2013-03-01,diesel,blue,subcompact,True,True,True,False,False,False,True,False,14800,2018-06-01
130588,160,2015-05-01,diesel,black,estate,False,True,False,False,False,False,False,True,14300,2018-04-01
179584,105,2014-05-01,diesel,black,estate,True,True,False,False,True,False,True,True,14400,2018-03-01
138592,105,2012-10-01,diesel,black,sedan,False,True,False,False,False,False,True,False,13000,2018-04-01
159213,135,2013-07-01,diesel,silver,estate,False,True,False,False,False,False,True,False,11900,2018-09-01
187294,105,2001-09-01,petrol,red,convertible,True,False,False,False,False,True,True,False,2400,2018-06-01
137756,100,2013-01-01,diesel,blue,estate,True,True,True,False,False,False,True,False,12000,2018-02-01
137042,120,2011-04-01,diesel,grey,estate,True,True,False,False,False,False,True,False,12900,2018-04-01
154328,190,2014-10-01,diesel,orange,suv,True,True,False,False,True,True,True,True,28300,2018-07-01
146490,120,2013-09-01,diesel,white,estate,True,False,False,False,True,False,True,True,13900,2018-05-01
166671,122,2013-12-01,diesel,white,estate,True,True,False,False,True,False,True,False,12300,2018-05-01
159542,85,2013-03-01,diesel,brown,hatchback,True,True,False,False,False,False,True,False,10400,2018-08-01
24452,270,2008-01-01,petrol,grey,convertible,True,False,False,False,False,False,True,False,6800,2018-07-01
108993,120,2013-06-01,diesel,grey,estate,False,True,False,False,True,True,True,False,14300,2018-04-01
153632,120,2012-11-01,diesel,grey,sedan,True,True,False,False,False,True,True,False,15200,2018-05-01
240562,130,2008-07-01,diesel,black,estate,True,True,True,False,True,True,True,False,7000,2018-04-01
190627,85,2013-10-01,diesel,black,subcompact,False,True,False,False,False,False,True,False,8800,2018-04-01
86514,190,2014-08-01,diesel,black,suv,True,True,True,True,False,False,True,True,42800,2018-07-01
171446,100,2007-09-01,diesel,blue,estate,False,True,False,False,False,False,True,False,6200,2018-06-01
203030,120,2013-10-01,diesel,black,suv,True,True,False,False,False,False,True,False,11600,2018-02-01
143954,135,2013-02-01,diesel,black,estate,False,True,False,False,True,False,True,False,12500,2018-07-01
194192,120,2008-07-01,diesel,beige,convertible,True,True,False,False,True,False,True,False,11800,2018-07-01
176414,135,2014-12-01,diesel,black,estate,True,True,False,False,True,True,True,True,14300,2018-07-01
188942,85,2007-10-01,petrol,brown,subcompact,False,False,False,False,False,False,True,False,4000,2018-04-01
46738,85,2014-08-01,diesel,black,estate,False,False,False,False,False,False,False,False,14400,2018-02-01
137418,135,2013-09-01,diesel,blue,estate,True,True,True,False,False,True,True,False,14600,2018-06-01
365262,120,2005-06-01,diesel,grey,sedan,True,False,False,False,False,False,True,False,3400,2018-03-01
227964,120,2007-10-01,diesel,grey,sedan,True,True,False,False,False,False,True,False,5800,2018-07-01
181017,120,2012-03-01,diesel,silver,suv,True,True,True,True,False,False,True,False,15100,2018-07-01
50098,105,2014-01-01,diesel,grey,suv,False,False,False,False,False,False,False,True,14300,2018-02-01
181873,155,2004-01-01,diesel,black,sedan,True,True,False,False,True,False,True,True,5700,2018-02-01
136416,135,2012-05-01,diesel,black,suv,False,True,False,True,False,False,True,True,17100,2018-03-01
157157,105,2014-04-01,diesel,black,estate,True,True,False,False,False,False,True,True,12100,2018-08-01
181186,105,2014-05-01,diesel,grey,estate,False,True,False,False,True,False,True,True,16200,2018-05-01
223394,155,2013-04-01,diesel,black,estate,True,True,False,True,True,False,True,True,14800,2018-06-01
148480,85,2013-01-01,diesel,blue,hatchback,False,True,False,False,False,False,True,False,9400,2018-04-01
47064,140,2014-07-01,diesel,black,estate,True,True,False,False,False,True,True,False,22900,2018-03-01
83814,140,2014-08-01,diesel,black,suv,True,True,False,True,True,False,True,True,27100,2018-03-01
126937,135,2013-02-01,diesel,blue,sedan,True,True,False,False,True,True,False,True,23100,2018-05-01
238587,85,2013-01-01,diesel,black,hatchback,False,True,True,False,True,False,False,False,9800,2018-03-01
260969,150,2010-10-01,diesel,black,estate,True,True,True,False,True,True,True,True,13800,2018-04-01
243080,110,2003-08-01,diesel,grey,subcompact,False,False,True,False,False,True,True,False,1100,2018-06-01
153125,105,2013-10-01,diesel,white,estate,False,False,False,False,True,False,True,False,13100,2018-04-01
78425,100,2013-06-01,diesel,beige,estate,False,True,False,False,False,False,True,False,12700,2018-07-01
183297,120,2012-04-01,diesel,white,convertible,False,False,False,False,True,False,True,False,10200,2018-02-01
107688,140,2014-05-01,diesel,white,suv,False,False,True,False,False,False,True,True,24500,2018-02-01
95241,85,2013-03-01,diesel,black,sedan,True,True,False,False,False,False,True,False,11500,2018-05-01
60828,90,2009-06-01,petrol,black,hatchback,False,False,False,False,False,False,True,False,8100,2018-04-01
100669,120,2013-09-01,diesel,black,estate,True,False,False,False,True,False,True,False,12500,2018-08-01
243596,230,2013-11-01,diesel,grey,sedan,True,True,False,False,False,False,True,True,27900,2018-03-01
160598,85,2012-07-01,diesel,black,sedan,False,False,False,False,False,False,True,False,10500,2018-04-01
176689,155,2004-02-01,diesel,grey,sedan,True,True,False,False,False,False,True,True,6700,2018-07-01
174015,120,2013-01-01,diesel,grey,estate,True,True,False,False,True,False,True,False,13200,2018-07-01
155570,85,2012-10-01,diesel,black,hatchback,False,True,False,False,False,False,True,False,9900,2018-09-01
149888,120,2013-02-01,diesel,white,hatchback,True,True,False,False,True,False,True,True,15100,2018-03-01
172414,120,2013-02-01,diesel,grey,estate,True,True,False,False,False,False,True,True,15400,2018-05-01
90300,155,2013-04-01,diesel,blue,suv,True,True,False,True,True,False,True,True,26400,2018-07-01
116244,100,2012-12-01,diesel,silver,estate,False,True,False,False,False,False,True,False,12300,2018-07-01
121156,120,2012-10-01,diesel,brown,sedan,True,True,False,False,True,False,True,False,13100,2018-03-01
116504,120,2012-06-01,diesel,blue,sedan,True,True,False,False,True,False,True,True,15400,2018-08-01
63748,140,2014-09-01,diesel,white,suv,False,False,False,False,False,False,False,True,26700,2018-06-01
55329,135,2014-03-01,diesel,black,coupe,False,False,False,False,False,False,False,False,26500,2018-05-01
152328,25,2014-02-01,hybrid_petrol,black,hatchback,False,True,False,False,False,False,True,True,20300,2018-04-01
199021,90,2006-02-01,diesel,black,hatchback,True,True,True,False,False,False,True,False,4900,2018-02-01
117963,135,2014-04-01,diesel,white,hatchback,True,True,False,True,True,True,True,True,20000,2018-07-01
214863,125,2013-10-01,petrol,black,sedan,False,True,False,False,True,False,True,False,11900,2018-03-01
89330,190,2014-07-01,diesel,blue,sedan,True,True,True,True,False,False,True,True,31500,2018-03-01
216248,160,2007-03-01,diesel,black,suv,False,False,False,False,False,False,True,True,5700,2018-02-01
36420,140,2015-06-01,diesel,grey,suv,False,True,False,True,False,True,True,True,27800,2018-02-01
83117,105,2014-05-01,diesel,white,estate,False,True,False,False,True,False,True,True,19300,2018-03-01
59203,280,2014-02-01,diesel,grey,suv,True,True,False,False,True,False,True,True,43400,2018-07-01
163289,100,2013-04-01,diesel,grey,sedan,True,True,False,False,False,False,True,True,13200,2018-05-01
129596,120,2015-03-01,diesel,black,estate,True,True,False,False,False,False,True,False,13200,2018-06-01
196627,110,2007-03-01,diesel,green,suv,True,False,False,True,False,False,True,False,6300,2018-08-01
145981,122,2013-07-01,diesel,silver,estate,True,True,False,False,True,True,True,False,15800,2018-04-01
90925,190,2014-10-01,diesel,blue,sedan,True,True,False,True,True,False,True,True,21400,2018-09-01
143240,120,2013-11-01,diesel,brown,estate,False,True,False,False,False,False,True,True,14000,2018-07-01
111048,135,2012-04-01,diesel,grey,estate,True,True,False,True,False,False,True,True,10800,2018-07-01
183892,120,2012-03-01,diesel,grey,estate,True,True,False,True,False,False,True,True,5000,2018-04-01
230264,85,1997-07-01,diesel,black,sedan,False,False,False,False,False,False,True,False,200,2018-08-01
29460,280,2015-12-01,diesel,white,suv,True,True,True,True,False,True,True,True,66600,2018-08-01
87768,70,2013-11-01,diesel,brown,hatchback,False,False,False,False,False,False,True,False,6200,2018-06-01
124312,100,2014-01-01,diesel,beige,hatchback,True,True,False,False,False,True,True,True,17000,2018-02-01
157363,100,2013-09-01,diesel,white,estate,False,True,False,False,False,True,True,False,12500,2018-05-01
49808,140,2016-04-01,diesel,white,suv,True,True,True,True,True,True,True,True,37200,2018-02-01
188567,135,2014-01-01,diesel,black,estate,False,True,False,False,True,False,True,True,16100,2018-06-01
193587,120,2011-05-01,diesel,grey,sedan,True,True,False,False,False,False,True,False,13400,2018-08-01
223078,120,2007-04-01,diesel,black,estate,True,True,False,False,False,False,True,True,6100,2018-06-01
143218,100,2014-03-01,diesel,silver,estate,True,True,False,False,False,False,True,False,11800,2018-03-01
116226,120,2012-06-01,diesel,grey,suv,False,True,False,True,False,False,True,False,15200,2018-03-01
121961,85,2013-09-01,diesel,white,sedan,False,True,False,False,False,False,True,True,11700,2018-08-01
122647,85,2012-11-01,diesel,blue,hatchback,False,True,False,False,False,False,True,False,10600,2018-04-01
143327,110,2014-08-01,diesel,black,suv,False,False,True,False,False,False,True,False,17100,2018-03-01
54176,110,2015-10-01,diesel,beige,van,False,True,False,False,False,False,True,True,15700,2018-08-01
148925,85,2013-10-01,diesel,grey,hatchback,False,True,False,False,False,False,True,False,9500,2018-06-01
71331,135,2013-12-01,diesel,grey,sedan,False,True,True,False,False,False,True,False,15900,2018-05-01
80589,85,2013-09-01,diesel,white,estate,False,False,False,False,False,False,True,False,13200,2018-04-01
69891,85,2014-03-01,diesel,white,sedan,False,True,False,False,False,False,True,False,13900,2018-07-01
